Order_ID,Carrier,Carrier_Type,Warehouse,Destination_Hub,Region,Service_Level,Product_Category,Weight_KG,Volume_CBM,Units,Order_Created_At,Scheduled_Pickup,Actual_Pickup,Scheduled_Departure_WH,Actual_Departure_WH,Scheduled_Arrival_Hub,Actual_Arrival_Hub,Departure_Delay_Min,Arrival_Delay_Min,Pickup_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Late_Pickup_Flag,Time_To_Ship_Min,Transit_Damage_Flag,Damage_Type,FM_Cost_INR
ORD-046531,DHL-IN,Air,WH-Hyderabad-06,HUB-Central-05,Central,Standard,FMCG,1.64,0.0123,9,2023-03-14 10:52:39,2023-03-14 18:25:58,2023-03-14 18:28:39,2023-03-14 19:49:30,2023-03-14 19:57:39,2023-03-15 20:44:10,2023-03-15 20:53:51,8.2,1.5,2.7,0,0,0,545.0,0,None,27.71
ORD-046532,DTDC,Ground,WH-Kolkata-05,HUB-West-04,East,Standard,Auto Parts,18.75,0.0616,21,2024-08-30 13:34:36,2024-08-31 08:32:47,2024-08-31 08:29:03,2024-08-31 10:20:18,2024-08-31 10:14:47,2024-09-01 09:23:31,2024-09-01 09:11:17,-5.5,-6.7,-3.7,0,0,0,1240.2,0,None,218.0
ORD-046533,DHL-IN,Air,WH-Kolkata-05,HUB-South-02,Central,Standard,Pharma,3.42,0.0208,49,2023-08-23 19:35:56,2023-08-24 06:43:08,2023-08-24 06:42:06,2023-08-24 09:58:20,2023-08-24 09:57:43,2023-08-25 10:15:36,2023-08-25 10:17:51,-0.6,2.9,-1.0,0,0,0,861.8,0,None,68.68
ORD-046534,Ekart,Ground,WH-Kolkata-05,HUB-South-02,North,Standard,Electronics,4.02,0.0477,40,2024-11-08 06:56:56,2024-11-08 13:32:49,2024-11-08 14:35:33,2024-11-08 16:39:32,2024-11-08 17:36:44,2024-11-09 14:34:35,2024-11-09 16:36:40,57.2,64.9,62.7,1,1,1,639.8,0,None,63.79
ORD-046535,DTDC,Ground,WH-Mumbai-02,HUB-East-03,South,Standard,Furniture,11.02,0.0954,9,2023-07-06 05:08:37,2023-07-06 07:39:43,2023-07-06 07:59:20,2023-07-06 09:36:43,2023-07-06 09:41:18,2023-07-07 09:02:50,2023-07-07 09:32:16,4.6,24.8,19.6,0,1,1,272.7,0,None,142.09
ORD-046536,DTDC,Ground,WH-Ahmedabad-08,HUB-West-04,Central,Standard,FMCG,0.25,0.002,37,2023-01-31 21:41:58,2023-01-31 23:13:58,2023-01-31 23:44:34,2023-02-01 01:57:35,2023-02-01 01:58:50,2023-02-02 04:09:12,2023-02-02 04:11:54,1.3,1.4,30.6,0,0,1,256.9,0,None,3.33
ORD-046537,XpressBees,Ground,WH-Kolkata-05,HUB-South-02,North,Standard,Furniture,12.65,0.0475,40,2023-06-24 07:28:54,2023-06-24 14:42:32,2023-06-24 14:36:54,2023-06-24 17:25:27,2023-06-24 17:54:38,2023-06-25 16:41:45,2023-06-25 17:14:35,29.2,3.6,-5.6,1,0,0,625.7,0,None,140.14
ORD-046538,Delhivery,Ground,WH-Mumbai-02,HUB-North-01,West,Same-Day,Apparel,2.08,0.0126,33,2024-01-12 03:07:34,2024-01-12 11:57:22,2024-01-12 12:37:36,2024-01-12 13:41:47,2024-01-12 13:40:11,2024-01-12 17:43:06,2024-01-12 17:44:37,-1.6,3.1,40.2,0,0,1,632.6,0,None,27.73
ORD-046539,Ekart,Ground,WH-Pune-07,HUB-North-01,North,Standard,Pharma,,0.0279,49,2023-04-12 02:58:21,2023-04-12 07:30:26,2023-04-12 07:42:58,2023-04-12 08:45:19,2023-04-12 08:49:26,2023-04-13 05:59:03,2023-04-13 05:54:47,4.1,-8.4,12.5,0,0,0,351.1,0,None,48.37
ORD-046540,Shadowfax,Bike,WH-Bangalore-03,HUB-Central-05,East,Standard,FMCG,5.84,0.0336,38,2024-10-02 01:21:23,2024-10-02 08:56:57,2024-10-02 09:39:57,2024-10-02 13:06:29,2024-10-02 13:04:44,2024-10-03 10:45:02,2024-10-03 10:58:09,-1.7,14.9,43.0,0,0,1,703.4,0,None,49.93
ORD-046541,DHL-IN,Air,WH-Hyderabad-06,HUB-West-04,Central,Same-Day,Electronics,3.59,0.0174,13,2023-05-24 10:22:10,2023-05-24 21:45:13,2023-05-24 21:54:01,2023-05-25 03:10:29,2023-05-25 03:00:12,2023-05-25 07:05:42,2023-05-25 06:52:26,-10.3,-3.0,8.8,0,0,0,998.0,0,None,115.0
ORD-046542,DHL-IN,Air,WH-Pune-07,HUB-South-02,South,Express,Grocery,5.48,0.0568,1,2024-08-01 16:59:06,2024-08-01 20:04:03,2024-08-01 20:21:06,2024-08-02 01:40:27,2024-08-02 03:41:34,2024-08-02 13:32:53,2024-08-02 15:41:04,121.1,7.1,17.1,1,0,1,642.5,0,None,95.34
ORD-046543,Shadowfax,Bike,WH-Hyderabad-06,HUB-West-04,East,Express,Books,1.47,0.0105,21,2024-12-08 16:06:48,2024-12-08 20:14:57,2024-12-08 20:16:01,2024-12-08 23:40:20,2024-12-09 00:18:24,2024-12-09 12:57:15,2024-12-09 14:11:58,38.1,36.6,1.1,1,1,0,491.6,0,None,32.84
ORD-046544,BlueDart,Air,WH-Chennai-04,HUB-West-04,East,Standard,Auto Parts,23.96,0.1501,10,2024-11-18 02:29:38,2024-11-18 20:59:08,2024-11-18 20:58:24,2024-11-19 01:10:55,2024-11-19 01:13:59,2024-11-20 06:26:41,2024-11-20 06:25:33,3.1,-4.2,-0.7,0,0,0,1364.3,0,None,395.9
ORD-046545,DTDC,Ground,WH-Hyderabad-06,HUB-West-04,East,Express,Grocery,6.59,0.0503,34,2023-07-03 03:41:59,2023-07-03 12:07:46,2023-07-03 12:06:08,2023-07-03 14:02:28,2023-07-03 14:32:56,2023-07-04 01:56:07,2023-07-04 02:27:59,30.5,1.4,-1.6,1,0,0,650.9,0,None,103.62
ORD-046546,Shadowfax,Bike,WH-Delhi-01,HUB-Central-05,East,Express,Books,4.43,0.0237,41,2023-03-14 14:21:15,2023-03-14 22:00:06,2023-03-14 22:00:57,2023-03-15 00:29:49,2023-03-15 00:40:34,2023-03-15 10:13:17,2023-03-15 10:39:07,10.8,15.1,0.8,0,1,0,619.3,0,None,113.99
ORD-046547,DHL-IN,Air,WH-Ahmedabad-08,HUB-Central-05,Central,Express,Apparel,1.23,0.0053,36,2024-05-23 16:57:04,2024-05-23 20:55:53,2024-05-23 20:55:06,2024-05-24 00:47:58,2024-05-24 00:37:56,2024-05-24 13:35:46,2024-05-24 13:57:47,-10.0,32.0,-0.8,0,1,0,460.9,0,None,16.55
ORD-046548,XpressBees,Ground,WH-Pune-07,HUB-West-04,East,Express,FMCG,2.63,,48,2024-01-22 17:40:37,2024-01-23 11:11:28,2024-01-23 11:04:17,2024-01-23 13:38:48,2024-01-23 13:44:50,2024-01-24 01:26:38,2024-01-24 01:29:45,6.0,-2.9,-7.2,0,0,0,1204.2,0,None,78.96
ORD-046549,XpressBees,Ground,WH-Chennai-04,HUB-Central-05,Central,Economy,Books,1.06,0.0101,34,2024-08-03 23:02:32,2024-08-04 04:54:12,2024-08-04 04:58:51,2024-08-04 09:20:39,2024-08-04 09:23:24,2024-08-06 09:07:24,2024-08-06 09:26:15,2.8,16.1,4.6,0,1,0,620.9,0,None,24.88
ORD-046550,Shadowfax,Bike,WH-Mumbai-02,HUB-West-04,North,Standard,Grocery,18.25,0.1392,25,2024-03-17 02:55:21,2024-03-17 18:14:26,2024-03-17 18:59:40,2024-03-17 19:55:27,2024-03-17 19:52:05,2024-03-18 18:47:02,2024-03-18 18:53:39,-3.4,10.0,45.2,0,0,1,1016.7,0,None,348.0
ORD-046551,FedEx-IN,Air,WH-Hyderabad-06,HUB-West-04,North,Same-Day,Apparel,2.38,0.0085,41,2023-05-05 15:59:37,2023-05-06 06:28:00,2023-05-06 06:38:03,2023-05-06 11:03:36,2023-05-06 10:58:42,2023-05-06 14:29:30,2023-05-06 14:26:50,-4.9,2.2,10.0,0,0,0,1139.1,1,Crushed,91.64
ORD-046552,XpressBees,Ground,WH-Ahmedabad-08,HUB-West-04,South,Express,Auto Parts,6.35,0.0368,17,2023-04-23 17:22:55,2023-04-23 16:14:04,2023-04-23 16:15:28,2023-04-23 20:36:07,2023-04-23 20:26:27,2023-04-24 10:09:30,2023-04-24 12:55:58,-9.7,176.1,1.4,0,1,0,183.5,0,None,157.19
ORD-046553,DTDC,Ground,WH-Pune-07,HUB-North-01,North,Standard,FMCG,3.03,0.0317,34,2023-06-01 15:34:02,2023-06-02 10:16:43,2023-06-02 10:15:28,2023-06-02 15:09:56,2023-06-02 15:11:05,2023-06-03 10:20:00,2023-06-03 10:04:39,1.2,-16.5,-1.3,0,0,0,1417.1,0,None,73.19
ORD-046554,Ekart,Ground,WH-Chennai-04,HUB-North-01,Central,Standard,Apparel,1.84,0.0076,34,2023-11-04 18:34:03,2023-11-05 12:52:55,2023-11-05 12:50:34,2023-11-05 18:12:48,2023-11-05 18:20:30,2023-11-06 18:27:36,2023-11-06 18:16:48,7.7,-18.5,-2.4,0,0,0,1426.4,0,None,20.16
ORD-046555,Shadowfax,Bike,WH-Hyderabad-06,HUB-North-01,East,Standard,Grocery,3.29,0.0326,8,2024-09-26 01:25:44,2024-09-26 16:47:22,2024-09-26 16:59:27,2024-09-26 17:48:56,2024-09-26 17:36:12,2024-09-27 20:10:04,2024-09-27 19:59:24,-12.7,2.1,12.1,0,0,0,970.5,0,None,51.36
ORD-046556,Shadowfax,Bike,WH-Pune-07,HUB-East-03,West,Economy,Grocery,6.42,0.0371,49,2023-07-26 02:37:36,2023-07-26 09:04:20,2023-07-26 09:08:24,2023-07-26 12:46:17,2023-07-26 12:57:18,2023-07-28 06:51:40,2023-07-28 06:58:33,11.0,-4.1,4.1,0,0,0,619.7,0,None,146.38
ORD-046557,Ekart,Ground,WH-Delhi-01,HUB-East-03,West,Economy,Furniture,4.13,0.0273,33,2023-05-12 13:04:17,2023-05-13 09:00:52,2023-05-13 09:01:03,2023-05-13 12:33:17,2023-05-13 12:27:31,2023-05-15 08:42:18,2023-05-15 08:32:24,-5.8,-4.1,0.2,0,0,0,1403.2,0,None,65.07
ORD-046558,Ekart,Ground,WH-Ahmedabad-08,HUB-East-03,West,Express,Furniture,13.02,0.1281,31,2023-11-17 23:57:00,2023-11-17 22:09:16,2023-11-17 22:08:42,2023-11-18 02:07:08,2023-11-18 01:57:46,2023-11-18 14:12:30,2023-11-18 14:08:45,-9.4,5.6,-0.6,0,0,0,120.8,0,None,264.8
ORD-046559,XpressBees,Ground,WH-Kolkata-05,HUB-South-02,Central,Express,Electronics,6.73,0.0639,37,2024-09-03 04:47:44,2024-09-03 20:27:54,2024-09-03 20:24:16,2024-09-03 23:06:47,2024-09-03 23:04:35,2024-09-04 10:34:41,2024-09-04 10:24:19,-2.2,-8.2,-3.6,0,0,0,1096.8,0,None,197.8
ORD-046560,Shadowfax,Bike,WH-Delhi-01,HUB-East-03,South,Express,FMCG,,0.0202,50,2024-06-26 00:15:48,2024-06-26 13:31:59,2024-06-26 13:47:01,2024-06-26 16:51:58,2024-06-26 16:46:32,2024-06-27 04:48:20,2024-06-27 08:57:48,-5.4,254.9,15.0,0,1,1,990.7,0,None,60.07
ORD-046561,FedEx-IN,Air,WH-Pune-07,HUB-West-04,Central,Standard,Electronics,4.73,0.0459,21,2024-10-21 02:26:34,2024-10-21 12:41:12,2024-10-21 12:39:46,2024-10-21 17:23:07,2024-10-21 18:10:16,2024-10-22 16:37:54,2024-10-22 17:30:14,47.2,5.2,-1.4,1,0,0,943.7,0,None,107.49
ORD-046562,Ekart,Ground,WH-Pune-07,HUB-North-01,Central,Standard,Furniture,8.97,0.0584,50,2023-12-13 12:45:12,2023-12-13 15:23:00,2023-12-13 15:30:16,2023-12-13 16:46:29,2023-12-13 16:52:18,2023-12-14 19:14:51,2023-12-14 20:05:56,5.8,45.3,7.3,0,1,0,247.1,0,None,130.33
ORD-046563,Delhivery,Ground,WH-Kolkata-05,HUB-West-04,North,Economy,Electronics,1.55,0.0052,27,2024-05-24 12:25:24,2024-05-24 13:39:38,2024-05-24 13:38:56,2024-05-24 17:46:10,2024-05-24 20:53:12,2024-05-26 23:54:03,2024-05-27 03:01:00,187.0,-0.1,-0.7,1,0,0,507.8,0,None,37.96
ORD-046564,FedEx-IN,Air,WH-Ahmedabad-08,HUB-East-03,West,Express,Apparel,1.81,0.0168,10,2023-02-28 14:34:31,2023-02-28 14:10:03,2023-02-28 14:10:05,2023-02-28 18:16:24,2023-02-28 18:02:36,2023-03-01 05:45:18,2023-03-01 05:27:31,-13.8,-4.0,0.0,0,0,0,208.1,0,None,24.34
ORD-046565,Delhivery,Ground,WH-Mumbai-02,HUB-East-03,West,Standard,Grocery,5.16,0.0239,16,2024-05-26 18:16:12,2024-05-27 04:10:41,2024-05-27 04:04:16,2024-05-27 07:42:28,2024-05-27 07:38:27,2024-05-28 08:46:56,2024-05-28 08:23:56,-4.0,-19.0,-6.4,0,0,0,802.2,0,None,118.03
ORD-046566,XpressBees,Ground,WH-Mumbai-02,HUB-West-04,Central,Economy,Pharma,2.14,0.0197,33,2023-03-22 01:48:51,2023-03-22 13:56:34,2023-03-22 14:09:13,2023-03-22 19:40:08,2023-03-22 19:34:39,2023-03-24 19:14:39,2023-03-24 19:18:13,-5.5,9.0,12.7,0,0,0,1065.8,0,None,17.44
ORD-046567,DTDC,Ground,WH-Chennai-04,HUB-North-01,North,Express,Pharma,1.74,0.0079,38,2024-01-13 13:56:53,2024-01-14 08:23:38,2024-01-14 08:46:34,2024-01-14 13:46:35,2024-01-14 14:01:05,2024-01-15 02:59:10,2024-01-15 03:18:24,14.5,4.7,22.9,0,0,1,1444.2,0,None,47.42
ORD-046568,Shadowfax,Bike,WH-Hyderabad-06,HUB-West-04,East,Standard,Pharma,8.06,0.0279,12,2024-06-23 12:47:47,2024-06-23 18:45:38,2024-06-23 18:40:55,2024-06-23 22:36:20,2024-06-23 22:36:37,2024-06-24 21:14:08,2024-06-24 21:05:50,0.3,-8.6,-4.7,0,0,0,588.8,0,None,122.91
ORD-046569,DHL-IN,Air,WH-Chennai-04,HUB-East-03,North,Express,Books,2.64,0.0092,17,2024-11-22 01:25:36,2024-11-22 03:03:30,2024-11-22 02:59:42,2024-11-22 04:06:03,2024-11-22 04:11:31,2024-11-22 14:57:50,2024-11-22 15:03:21,5.5,0.0,-3.8,0,0,0,165.9,0,None,83.54
ORD-046570,FedEx-IN,Air,WH-Pune-07,HUB-South-02,Central,Same-Day,Auto Parts,3.37,0.0292,15,2024-11-13 06:44:59,2024-11-13 15:25:13,2024-11-13 15:18:27,2024-11-13 20:19:33,2024-11-13 20:19:38,2024-11-13 23:53:01,2024-11-14 00:02:49,0.1,9.7,-6.8,0,0,0,814.6,0,None,94.89
ORD-046571,DHL-IN,Air,WH-Delhi-01,HUB-Central-05,South,Standard,Pharma,4.05,0.0458,2,2023-11-27 09:05:58,2023-11-28 00:37:49,2023-11-28 00:38:32,2023-11-28 01:40:41,2023-11-28 02:01:31,2023-11-28 23:50:46,2023-11-29 00:26:19,20.8,14.7,0.7,1,0,0,1015.6,0,None,84.61
ORD-046572,DTDC,Ground,WH-Chennai-04,HUB-North-01,North,Economy,Pharma,8.91,0.0882,36,2023-02-23 00:07:08,2023-02-23 09:30:27,2023-02-23 09:39:24,2023-02-23 15:03:35,2023-02-23 15:09:10,2023-02-25 16:18:53,2023-02-25 16:45:22,5.6,20.9,9.0,0,1,0,902.0,0,None,81.32
ORD-046573,FedEx-IN,Air,WH-Kolkata-05,HUB-Central-05,East,Standard,Pharma,3.27,0.0149,27,2023-11-18 17:54:01,2023-11-19 16:14:13,2023-11-19 16:30:11,2023-11-19 17:42:25,2023-11-19 17:55:55,2023-11-20 18:16:00,2023-11-20 18:23:44,13.5,-5.8,16.0,0,0,1,1441.9,0,None,61.36
ORD-046574,XpressBees,Ground,WH-Bangalore-03,HUB-East-03,South,Standard,Electronics,1.2,0.0044,13,2024-10-01 13:30:22,2024-10-01 21:46:20,,2024-10-02 02:05:09,2024-10-02 01:51:43,2024-10-02 22:39:29,2024-10-02 22:43:17,-13.4,17.2,3.3,0,1,0,741.4,0,None,15.6
ORD-046575,Ekart,Ground,WH-Chennai-04,HUB-East-03,West,Standard,Electronics,0.48,0.0032,4,2023-12-22 19:14:37,2023-12-22 20:40:58,2023-12-22 20:36:28,2023-12-22 23:09:59,2023-12-22 23:17:56,2023-12-24 01:41:44,2023-12-24 01:30:55,8.0,-18.8,-4.5,0,0,0,243.3,0,None,8.15
ORD-046576,Shadowfax,Bike,WH-Mumbai-02,HUB-East-03,South,Standard,Electronics,33.12,0.3566,49,2023-08-07 13:00:34,2023-08-08 00:01:03,2023-08-08 00:21:21,2023-08-08 04:54:10,2023-08-08 05:24:22,2023-08-09 04:35:08,2023-08-09 04:51:49,30.2,-13.5,20.3,1,0,1,983.8,0,None,612.21
ORD-046577,DTDC,Ground,WH-Kolkata-05,HUB-East-03,West,Express,Auto Parts,5.87,0.0246,15,2024-11-22 01:23:21,2024-11-22 04:25:34,2024-11-22 04:39:33,2024-11-22 08:23:10,2024-11-22 08:11:04,2024-11-22 18:34:19,2024-11-22 18:23:18,-12.1,1.1,14.0,0,0,0,407.7,0,None,78.81
ORD-046578,BlueDart,Air,WH-Mumbai-02,HUB-South-02,West,Express,Apparel,1.11,0.0106,21,2024-01-25 17:16:41,2024-01-26 06:29:00,2024-01-26 06:29:16,2024-01-26 10:19:15,2024-01-26 10:21:38,2024-01-26 19:50:41,2024-01-26 19:37:43,2.4,-15.4,0.3,0,0,0,1025.0,0,None,25.78
ORD-046579,Ekart,Ground,WH-Chennai-04,HUB-North-01,West,Economy,Apparel,3.53,0.03,47,2024-12-04 07:25:55,2024-12-04 12:44:53,2024-12-04 14:22:22,2024-12-04 16:01:47,2024-12-04 15:58:23,2024-12-06 19:28:27,2024-12-06 19:52:06,-3.4,27.0,97.5,0,1,1,512.5,0,None,51.46
ORD-046580,XpressBees,Ground,WH-Ahmedabad-08,HUB-South-02,South,Express,Books,2.42,0.0152,15,2023-03-10 06:55:01,2023-03-10 12:14:12,2023-03-10 12:15:50,2023-03-10 16:39:08,2023-03-10 16:56:34,2023-03-11 03:36:10,2023-03-11 03:44:48,17.4,-8.8,1.6,1,0,0,601.5,0,None,49.94
ORD-046581,DTDC,Ground,WH-Kolkata-05,HUB-South-02,North,Standard,Grocery,2.04,0.0187,5,2024-05-28 16:40:55,2024-05-29 05:32:30,2024-05-29 05:31:28,2024-05-29 08:45:29,2024-05-29 08:39:21,2024-05-30 11:04:22,2024-05-30 10:51:39,-6.1,-6.6,-1.0,0,0,0,958.4,1,Crushed,40.83
ORD-046582,DHL-IN,Air,WH-Delhi-01,HUB-Central-05,East,Standard,Pharma,1.82,0.0093,8,2024-10-13 04:18:22,2024-10-13 16:37:43,2024-10-13 16:38:07,2024-10-13 22:13:23,2024-10-14 02:32:10,2024-10-15 00:57:31,2024-10-15 05:21:43,258.8,5.4,0.4,1,0,0,1333.8,0,None,30.4
ORD-046583,Ekart,Ground,WH-Hyderabad-06,HUB-West-04,West,Express,Pharma,5.06,0.0189,49,2024-09-24 09:55:15,2024-09-24 18:43:31,2024-09-24 18:47:00,2024-09-25 00:03:27,2024-09-25 00:01:57,2024-09-25 12:22:12,2024-09-25 13:24:51,-1.5,64.1,3.5,0,1,0,846.7,0,None,60.02
ORD-046584,FedEx-IN,Air,WH-Pune-07,HUB-East-03,South,Express,FMCG,0.67,0.0069,32,2024-07-09 19:11:04,2024-07-09 23:30:33,2024-07-09 23:50:17,2024-07-10 05:20:38,2024-07-10 05:24:50,2024-07-10 16:45:53,2024-07-10 16:42:43,4.2,-7.4,19.7,0,0,1,613.8,0,None,9.98
ORD-046585,Ekart,Ground,WH-Bangalore-03,HUB-East-03,East,Standard,FMCG,1.41,0.0163,45,2023-02-21 13:55:21,2023-02-22 05:01:53,2023-02-22 05:24:25,2023-02-22 08:27:30,2023-02-22 08:33:30,2023-02-23 06:43:30,2023-02-23 06:46:02,6.0,-3.5,22.5,0,0,1,1118.2,1,Crushed,22.25
ORD-046586,BlueDart,Air,WH-Ahmedabad-08,HUB-North-01,West,Express,Pharma,1.41,0.0123,15,2023-07-17 21:49:08,2023-07-18 01:56:45,2023-07-18 02:29:07,2023-07-18 04:54:36,2023-07-18 04:49:59,2023-07-18 18:05:20,2023-07-18 22:58:58,-4.6,298.2,32.4,0,1,1,420.9,0,None,25.95
ORD-046587,xpressbees,Ground,WH-Hyderabad-06,HUB-East-03,East,Express,Electronics,0.43,0.0038,21,2024-09-28 19:15:02,2024-09-29 13:28:03,2024-09-29 13:32:41,2024-09-29 15:37:12,2024-09-29 16:44:33,2024-09-30 04:07:03,2024-09-30 05:41:41,67.4,27.3,4.6,1,1,0,1289.5,0,None,11.05
ORD-046588,Shadowfax,Bike,WH-Chennai-04,HUB-East-03,South,Standard,FMCG,2.31,0.0224,12,2023-06-08 22:46:42,2023-06-09 06:15:35,2023-06-09 06:16:51,2023-06-09 08:52:05,2023-06-09 08:55:34,2023-06-10 06:12:23,2023-06-10 06:10:10,3.5,-5.7,1.3,0,0,0,608.9,1,Missing item,50.94
ORD-046589,Delhivery,Ground,WH-Delhi-01,HUB-East-03,South,Standard,Auto Parts,10.38,0.0552,19,2023-12-12 20:49:14,2023-12-13 03:01:15,2023-12-13 02:56:51,2023-12-13 04:05:43,2023-12-13 04:08:50,2023-12-14 03:05:02,2023-12-14 02:53:49,3.1,-14.3,-4.4,0,0,0,439.6,0,None,152.31
ORD-046590,DHL-IN,Air,WH-Hyderabad-06,HUB-South-02,Central,Standard,Apparel,0.57,0.0032,40,2024-06-16 09:17:18,2024-06-17 06:16:02,2024-06-17 06:24:47,2024-06-17 09:11:17,2024-06-17 12:55:49,2024-06-18 07:48:24,2024-06-18 15:29:36,224.5,236.7,8.8,1,1,0,1658.5,0,None,14.17
ORD-046591,Shadowfax,Bike,WH-Delhi-01,HUB-West-04,South,Standard,Pharma,38.63,0.2052,47,2024-09-08 09:45:23,2024-09-09 05:18:09,2024-09-09 05:32:04,2024-09-09 08:26:48,2024-09-09 08:18:57,2024-09-10 08:14:53,2024-09-10 08:30:08,-7.8,23.1,13.9,0,1,0,1353.6,0,None,438.05
ORD-046592,Shadowfax,Bike,WH-Kolkata-05,HUB-South-02,East,Standard,Grocery,7.65,0.0829,18,2024-04-30 10:22:40,2024-04-30 22:33:37,2024-04-30 22:28:13,2024-05-01 04:24:51,2024-05-01 06:13:20,2024-05-01 22:32:53,2024-05-02 00:47:34,108.5,26.2,-5.4,1,1,0,1190.7,0,None,176.82
ORD-046593,DHL-IN,Air,WH-Hyderabad-06,HUB-North-01,West,Express,Apparel,3.36,0.014,6,2023-04-15 22:47:51,2023-04-16 15:56:46,2023-04-16 16:00:29,2023-04-16 20:47:01,2023-04-16 21:01:43,2023-04-17 08:30:09,2023-04-17 08:46:15,14.7,1.4,3.7,0,0,0,1333.9,1,Tampered seal,52.48
ORD-046594,XpressBees,Ground,WH-Hyderabad-06,HUB-West-04,South,Standard,Apparel,9.87,0.1028,33,2023-09-21 09:22:37,2023-09-21 09:57:04,2023-09-21 10:01:17,2023-09-21 13:09:10,2023-09-21 13:07:41,2023-09-22 14:09:16,2023-09-22 13:58:27,-1.5,-9.3,4.2,0,0,0,225.1,0,None,230.89
ORD-046595,DTDC,Ground,WH-Hyderabad-06,HUB-West-04,East,Standard,Electronics,1.33,0.0114,16,2024-03-12 17:04:17,2024-03-12 21:41:16,2024-03-12 21:42:21,2024-03-12 23:33:12,2024-03-12 23:47:14,2024-03-13 22:20:00,2024-03-13 22:45:17,14.0,11.2,1.1,0,0,0,402.9,1,Crushed,23.92
ORD-046596,DTDC,Ground,WH-Bangalore-03,HUB-West-04,East,Economy,Apparel,2.32,0.0129,37,2023-08-11 18:26:42,2023-08-12 13:03:54,2023-08-12 13:30:26,2023-08-12 15:18:11,2023-08-12 15:21:59,2023-08-14 21:03:24,2023-08-14 21:14:43,3.8,7.5,26.5,0,0,1,1255.3,0,None,48.68
ORD-046597,DHL-IN,Air,WH-Hyderabad-06,HUB-North-01,North,Standard,Pharma,0.75,0.0085,40,2023-11-14 02:17:08,2023-11-14 06:10:22,2023-11-14 06:03:42,2023-11-14 09:47:49,2023-11-14 09:56:00,2023-11-15 09:50:31,2023-11-15 09:58:17,8.2,-0.4,-6.7,0,0,0,458.9,0,None,12.65
ORD-046598,XpressBees,Ground,WH-Ahmedabad-08,HUB-Central-05,South,Express,Furniture,1.19,0.011,28,2024-01-21 21:18:59,2024-01-22 11:01:45,2024-01-22 11:01:03,2024-01-22 12:25:04,2024-01-22 12:30:42,2024-01-23 01:15:28,2024-01-23 01:12:30,5.6,-8.6,-0.7,0,0,0,911.7,0,None,22.65
ORD-046599,FedEx-IN,Air,WH-Pune-07,HUB-Central-05,East,Standard,FMCG,2.3,0.0164,10,2024-04-06 23:23:35,2024-04-07 04:57:27,2024-04-07 05:00:47,2024-04-07 10:11:51,2024-04-07 10:14:06,2024-04-08 11:07:38,2024-04-08 11:20:28,2.3,10.6,3.3,0,0,0,650.5,0,None,37.47
ORD-046600,Ekart,Ground,WH-Delhi-01,HUB-North-01,South,Standard,Apparel,0.49,0.0026,37,2023-05-01 22:14:15,2023-05-02 11:52:03,2023-05-02 11:48:24,2023-05-02 16:46:11,2023-05-02 16:45:05,2023-05-03 19:37:05,2023-05-03 22:56:12,-1.1,200.2,-3.6,0,1,0,1110.8,0,None,5.33
ORD-046601,Ekart,Ground,WH-Kolkata-05,HUB-South-02,West,Express,Auto Parts,4.54,0.0542,12,2023-08-04 20:38:22,2023-08-05 05:00:31,2023-08-05 05:17:24,2023-08-05 08:45:43,2023-08-05 13:19:15,2023-08-05 21:37:07,,273.5,-4.5,16.9,1,0,1,1000.9,0,None,94.22
ORD-046602,DHL-IN,Air,WH-Delhi-01,HUB-North-01,North,Standard,Books,4.97,0.037,31,2023-04-21 18:36:58,2023-04-22 14:57:51,,2023-04-22 17:08:52,2023-04-22 17:23:19,2023-04-23 15:57:41,,14.5,-3.1,6.6,0,0,0,1366.4,0,None,72.59
ORD-046603,BlueDart,Air,WH-Pune-07,HUB-North-01,South,Express,Electronics,4.85,0.0161,6,2023-07-07 18:29:58,2023-07-08 08:35:50,2023-07-08 08:45:43,2023-07-08 12:08:00,2023-07-08 12:41:33,2023-07-09 00:16:59,2023-07-09 00:55:36,33.6,5.0,9.9,1,0,0,1091.6,0,None,53.71
ORD-046604,Shadowfax,Bike,WH-Bangalore-03,HUB-East-03,Central,Same-Day,Electronics,1.15,0.0107,14,2023-01-24 13:26:18,2023-01-25 05:13:53,2023-01-25 05:05:12,2023-01-25 07:16:32,2023-01-25 07:04:27,2023-01-25 11:26:45,2023-01-25 11:20:09,-12.1,5.5,-8.7,0,0,0,1058.1,0,None,44.11
ORD-046605,XpressBees,Ground,WH-Ahmedabad-08,HUB-East-03,South,Express,Electronics,3.8,0.0132,28,2023-09-10 06:19:03,2023-09-10 12:46:07,2023-09-10 12:46:57,2023-09-10 15:02:30,2023-09-10 14:56:24,2023-09-11 02:53:16,2023-09-11 02:55:06,-6.1,7.9,0.8,0,0,0,517.3,0,None,64.49
ORD-046606,BlueDart,Air,WH-Bangalore-03,HUB-Central-05,Central,Standard,FMCG,8.77,0.0994,44,2023-07-30 07:30:29,2023-07-30 17:27:55,2023-07-30 19:06:28,2023-07-30 20:06:54,2023-07-30 20:15:06,2023-07-31 16:36:28,2023-07-31 16:33:15,8.2,-11.4,98.6,0,0,1,764.6,0,None,85.41
